M,h,BPR,Beta_c,-Ia,TSFC,EINOX,EICO
1.3084574527471233,13860.15111696355,0.4073141939156979,3.001662826084168,-764.391698400914,0.10494712599425912,23.38309671516495,0.17743455672816763
1.5159526703132464,13468.729629165884,0.10000041171535651,4.401141525914707,-918.9753886481869,0.10051168167587353,40.88393168060664,0.40055945964595574
1.320652682234913,9053.459305867622,0.10047425211881386,8.991909171079701,-808.7341891515006,0.08366469580510985,54.499131987836506,0.13401863210248857
1.3948571595650314,9290.699150724111,0.10004353010272529,4.859649112437337,-909.308716642437,0.09788523365885612,43.283479213528075,0.2909791405391101
1.3777570167904636,9200.059170829629,0.10221628314933354,7.916636121989403,-836.4499013901973,0.08694953495298598,54.693079859953805,0.191829846808102
1.3141130053880097,11198.199177953216,0.40261061068617965,4.751601300578702,-745.5861125228781,0.09348743868275246,28.991735675235287,0.09816297138382785
1.3248740305982594,9422.61010522132,0.10016681732125382,5.82949080398122,-867.2814573814463,0.09234075234440281,42.30113613231556,0.1574124205311188
1.3005317731787587,13162.107677093743,0.4492930246816746,8.75691177942996,-668.6158472367753,0.08145765859739669,37.14757777091095,0.07035446206941572
1.3001782290111632,11181.623305321607,0.43714973578610616,3.679439716884092,-746.8643612981366,0.09899402233328741,25.1443738651068,0.11227794014144285
1.3096679655393861,9290.601055767433,0.10041133400665442,6.243718208448984,-857.0510434970191,0.09071424571074954,43.420279081087955,0.14438280939116535
1.306695651850184,9201.53793239178,0.10787692649969527,6.732702980764007,-844.3508972962785,0.08910330967710801,45.22063830501153,0.1399512599259612
1.3060354542549724,13636.83246061285,0.37305171745078086,4.125887754591025,-764.0324442582437,0.09668697012279577,26.981734780502265,0.12656416358607483
1.3163286065913398,13326.822494977096,0.585105992863935,7.639831080104455,-651.033488683171,0.08375062249805673,34.6569764882906,0.08959093993584168
1.3082347912202772,13458.865130980987,0.3839488935446085,4.5832017880563205,-753.4353436848932,0.09426082846009598,28.31677853480246,0.11624776227237633
1.3000487233868065,9487.890635394757,0.10002481807335561,8.862072540150143,-800.4721608497861,0.08331260414154418,49.93987963399691,0.10025565353875474
1.3085185482967634,9351.654728322945,0.13825920497169125,8.456555964810608,-797.0852503816002,0.08434267314795296,49.524769997581956,0.11660067941189199
1.5184847562542532,13941.717058886885,0.1000201828248646,4.16975858780938,-926.030797142954,0.10191699955516229,39.89035637879262,0.4440680030468086
1.3718536315545597,9029.063496496776,0.10001381602973272,4.226194611936924,-925.1033349318036,0.10122012598226325,40.02701762223382,0.31571618698729853
1.5204242595830766,13319.011527193377,0.10000726381429645,4.51261269846131,-916.7841927957994,0.09997635619776991,41.65206734732882,0.3965110436329431
1.3043941915907502,13532.899159092382,0.5661235003113622,8.726616182147232,-640.1158115529977,0.08131342415500561,36.289156578797716,0.0772097066432745
1.324950867070614,9080.631757595347,0.10213023716377385,4.521945856172732,-904.2542859167319,0.09856499790163548,38.56562016108915,0.22028240836929935
1.3127626005411803,13323.765878293354,0.3791030449091495,5.04276318773862,-748.2096685662158,0.09229879805113977,29.813851058738965,0.109516816905043
1.525755469601345,13916.22602662398,0.10001224821978347,3.5774071459761063,-941.238892745546,0.10607769417218421,36.96258030990417,0.513537894310638
1.3003740849509844,13723.877216561747,0.5329380567062924,6.733760394680524,-674.3579335046131,0.08587467731269244,32.22817741231676,0.08965801321336302
1.3434993896655976,9289.059592142621,0.10004402093292063,8.53621515006518,-817.3984531936798,0.08485543506147906,53.54387991762844,0.14415515299420803
1.3776250859935804,9493.52567748749,0.10005753111281795,5.020523426356421,-897.2372122815382,0.09656423197899755,42.05460552967931,0.23515131955687335
1.3001687143131577,9158.622175276592,0.11095996867402183,8.651447284324638,-805.4627458600522,0.0840088804166773,51.02387149772547,0.11710270680351106
1.3070962469758398,13747.404435476223,0.5221593025270064,6.7725722258059875,-677.7124331541132,0.08591605296092035,32.740100409072966,0.09307275372524808
1.5194334697947478,13611.194442057797,0.10001022221597505,3.1168804261390104,-953.9227384317034,0.10996637618206792,34.350923100965524,0.5728003268007561
1.3014349769503604,11305.802673516626,0.10158514080938735,3.8575573253002773,-877.4954098117794,0.0998748085012862,27.68541961687622,0.09558280136340615
1.5152866043748758,13773.682777761876,0.10000726381429645,3.845845149042178,-934.0071191811612,0.10394642143220988,38.090495241793796,0.46110623788490507
1.3011702652089268,12179.721408009793,0.10035221108057846,3.0013141984269316,-893.8469002633141,0.10692545823246499,24.5388758017013,0.12903682648960385
1.5087176282247883,13835.872005614083,0.1000201828248646,3.2811003320895615,-946.7792457438163,0.10823759808172598,34.76292191867226,0.5179979304854341
1.301286836393509,13338.918939779636,0.5023253014863494,3.0334953890044076,-729.6882287142026,0.10398115524376797,22.910965970717807,0.16581136117453146
